"mfr_id","user_id","city_name","mfr_distance","start_point_lng","start_point_lat","end_point_lng","end_point_lat","start_type","end_type","walk","bike","bus","car_pooling","car","motorbike","frequency","monday","tuesday","wednesday","thursday","friday","saturday","sunday","start_time","end_time","created_at","deleted_at"
NULL,2037,"Teresina",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,3642,"Milano",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1516,207,"Palermo",1,13.3546002898673,38.1300985867148,13.3458075,38.1350331,1,3,10000,0,5000,0,0,0,1,false,true,false,true,false,false,false,"8:30","9:31","2019-03-29 20:29:47.674489",NULL
2291,1676,"Palermo",0,13.3540867,38.1085824,13.3540867,38.1085824,1,2,3000,0,2000,0,6000,0,1,true,true,true,true,true,false,false,"9:00","17:00","2019-05-27 16:16:45.898302",NULL
2612,2320,"Gent",0,3.7291427,51.0724632,3.7324609,51.0742647,1,9,0,10000,0,0,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-06-17 07:25:01.381316",NULL
3634,1808,"Palermo",13,13.3671945,38.1097119,13.5085942,38.0822589,4,1,10000,0,6000,0,0,0,1,true,true,true,true,true,true,true,"6:30","22:0","2019-10-13 06:27:36.874452",NULL
NULL,3284,"Gent",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1148,982,"Palermo",0,13.3499869,38.1205157,13.3480704,38.1210695,1,2,100,0,0,0,0,0,1,true,true,true,true,true,false,false,"9:00","17:00","2019-03-02 20:58:24.305963",NULL
NULL,2078,"Palermo",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,3605,"Teresina",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2127,1719,"Palermo",1,13.3408595946501,38.1274635746981,13.3500812,38.1382504,1,0,9000,8000,0,0,0,0,1,false,false,true,false,false,false,false,"9:00","10:10","2019-05-22 05:41:53.561705",NULL
1294,1117,"Helsinki",18,25.0422724,60.3233981,24.9304995,60.1681474,1,2,10,0,10,0,0,0,1,true,true,true,true,true,false,false,"7:0","16:0","2019-03-08 08:18:56.000941",NULL
1036,873,"Palermo",0,13.365013843806,38.1150794482418,13.3650422936245,38.1150563842962,1,2,0,0,0,0,60,60,1,true,true,true,true,true,false,false,"9:00","17:00","2019-02-26 12:32:03.588716",NULL
2833,2361,"Sosnowiec",1,14.6915202587843,54.0094744467058,14.6952414885163,54.0046913776623,0,0,10000,0,0,0,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-07-10 18:51:05.01325","2019-08-03 19:35:48.986034"
NULL,2058,"Palermo",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,2288,"Teresina",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3190,3188,"Teresina",7,-42.6912553980946,-5.08493765939704,-42.7536127343773,-5.10627012008078,1,7,0,10000,10000,0,0,0,1,true,true,true,true,true,true,true,"6:0","18:0","2019-09-03 22:43:33.988681",NULL
1770,1505,"Palermo",3,13.36293,38.14282,13.3581432,38.1177587,1,2,50,50,0,0,0,0,1,true,true,true,true,true,false,false,"9:00","17:00","2019-05-09 10:39:23.81842",NULL
NULL,2242,"Fundão",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4167,4750,"Milano",3,9.1769904,45.4679085,9.1677265,45.440863,1,2,2000,0,0,0,0,0,5,true,true,true,true,true,false,false,"8:6","8:26","2019-12-03 10:12:26.602534",NULL
1145,979,"Fundão",0,-7.5006841,40.1357764,-7.5036681,40.1349593,1,2,100,0,0,0,0,0,1,true,true,true,true,true,false,false,"9:00","17:00","2019-03-02 20:36:12.533649",NULL
2765,229,"Barcelona",1,2.1439767,41.37133,2.1537728,41.3768855,4,1,2000,0,7000,0,0,0,1,true,true,true,true,true,false,false,"20:40","21:41","2019-07-01 17:04:17.296902",NULL
3735,1607,"Palermo",3,13.3368805,38.1269604,13.3450611,38.1045129,1,4,0,6000,3000,0,0,0,5,true,true,true,true,true,false,false,"8:11","8:31","2019-10-21 06:14:47.505155",NULL
NULL,1964,"Barcelona",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2819,2540,"Teresina",1,-42.7904959,-5.07392709999999,-42.7826687,-5.0818963,1,2,10000,0,0,0,0,0,1,true,true,true,true,true,false,false,"17:0","17:26","2019-07-08 20:03:24.01274",NULL
NULL,4998,"Roma",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,4752,"Palermo",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
13,9,"Palermo",3,13.3470821,38.1348415,13.3651668,38.1148595,1,2,25,100,50,50,0,25,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2018-09-16 22:08:12.855557",NULL
NULL,2770,"Teresina",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
416,395,"Helsinki",8,24.9136771,60.1575204,24.76954,60.169723,0,1,0,0,100,0,0,0,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2018-10-23 16:00:40.50055",NULL
NULL,3018,"Teresina",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,4669,"Barcelona",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2913,2697,"Teresina",1,-42.8076331974007,-5.08714437515844,-42.8033076999999,-5.08465249999999,1,2,10000,0,0,0,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-07-26 12:03:01.225631",NULL
3014,2928,"Palermo",1,13.346083,38.1263465,13.3408752,38.1195301,1,2,4000,2000,0,0,8000,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-08-09 18:57:58.736229",NULL
NULL,4860,"Teresina",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2869,2279,"Barcelona",3,2.1339639,41.3898462,2.1616673,41.4091301,1,2,0,8000,0,0,0,0,1,true,true,true,true,true,false,false,"19:56","21:7","2019-07-17 17:56:57.522367",NULL
NULL,1756,"Berlin",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1396,1209,"Palermo",2,13.3434122,38.1151687,13.3651668,38.1148595,1,2,70,90,0,0,0,50,1,true,true,true,true,true,false,false,"9:00","17:00","2019-03-14 22:40:57.734617",NULL
2461,1861,"Gliwice",1,18.6713002089715,50.2876776236314,18.6818247,50.2875263,1,13,10000,5000,0,0,0,0,1,true,true,true,true,true,true,true,"9:00","22:0","2019-06-06 12:22:32.616555",NULL
3117,1262,"Teresina",4,-42.7689937999999,-5.0741274,-42.7985212,-5.0586047,1,4,0,7000,3000,0,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-08-19 16:41:31.585808",NULL
4021,4647,"Torino",2,7.6547514,45.0628935,7.6725449,45.0578954,1,10,0,10000,3000,0,0,0,7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-11-09 17:31:05.876205",NULL
699,581,NULL,15,2.1355877,41.3994663,1.9908884,41.3130168,1,6,0,0,10000,0,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2018-12-13 09:15:14.871497",NULL
594,543,"Barcelona",2,2.1488743,41.4113307,2.168304,41.404839,1,2,0,80,10,0,0,0,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2018-11-14 09:16:50.036976",NULL
2271,1632,"Palermo",12,13.3671945,38.1097119,13.5073839,38.0897272,0,6,0,0,0,0,0,0,1,false,false,false,false,false,true,true,"9:00","18:0","2019-05-26 10:08:43.80136",NULL
3680,4451,"Fundão",2,-7.49893599999999,40.1496665,-7.5036681,40.1349593,1,2,10000,0,10000,0,0,0,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-10-17 08:11:59.346943",NULL
1026,863,"Helsinki",7,24.8886048,60.2449088,24.9239564,60.185339,1,2,0,0,100,0,0,0,1,true,true,true,true,true,false,false,"8:0","14:0","2019-02-26 08:32:52.613864",NULL
3397,539,"Palermo",5,12.6180239135776,55.6484959271273,12.5419973,55.6512136,1,2,0,10000,0,0,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-09-24 17:46:49.975783",NULL
788,688,"Fundão",4528,0.0,0.0,-7.500618,40.1404027,1,6,80,0,10,0,30,0,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-01-09 16:54:29.218862",NULL
2668,1510,"Amsterdam",28,-117.5784795,47.6536931,-117.2033219,47.6585532,1,2,0,0,0,0,8000,0,1,true,false,true,false,true,false,false,"16:30","18:0","2019-06-21 14:10:45.075805",NULL
2581,2309,"Barcelona",80,2.1880837,41.4346186,2.8231954,41.9758076,8,6,0,0,10000,0,3000,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-06-15 19:37:28.811051",NULL
565,69,"Palermo",1,13.3586534,38.1067795,13.3655416,38.1096566,1,4,10000,0,0,0,0,0,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2018-11-09 16:02:09.445496",NULL
1124,959,"Palermo",3,13.3386614,38.1013659,13.356854,38.1228111,1,2,20,80,0,0,0,40,1,true,true,true,true,true,false,false,"8:10","17:40","2019-03-01 12:50:57.142691",NULL
3345,3649,"Gent",0,3.7280532,51.0296379,3.7279018,51.0297827,1,0,0,10000,0,0,0,0,1,false,false,false,false,false,true,false,"11:6","12:3","2019-09-21 19:23:03.575456",NULL
NULL,2843,"Teresina",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,2584,"Teresina",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1025,862,"Barcelona",5,2.1245136,41.3736699,2.1753259,41.3899281,1,2,50,0,100,0,0,0,1,false,true,true,false,false,false,false,"11:0","1:0","2019-02-26 07:10:24.329271",NULL
3166,1436,"Šabac",0,115.7795922,-31.8947536,115.7787655,-31.8989215,1,4,10000,0,0,0,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-08-29 10:21:07.82684",NULL
4146,4943,"Verona",0,10.9913085,45.4384122,10.9886745,45.4352274,1,2,2000,0,0,0,10000,0,5,true,true,true,true,true,false,false,"16:28","16:41","2019-11-30 17:51:01.463428",NULL
1480,1262,"Teresina",4,-42.7994816,-5.05658649999999,-42.7730831,-5.0747939,1,2,2000,6000,8000,0,0,0,1,true,true,true,true,true,false,false,"8:30","17:00","2019-03-25 16:52:13.842773","2019-08-19 16:40:25.954236"
1793,1519,"Palermo",1,13.3568396,38.1170921,13.3636012,38.1253188,1,2,20,90,0,0,0,0,1,true,true,true,true,true,true,true,"9:00","17:00","2019-05-13 11:28:58.549018",NULL
2749,426,"Fundão",5,-7.45977249999999,39.8031161,-7.50861239999999,39.8184325,1,0,0,0,0,0,7000,3000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-06-29 13:46:02.060421",NULL
NULL,2958,"Teresina",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
637,59,"Palermo",1,38.1647423,13.313983,38.1670756,13.3095725,1,5,4000,0,10000,0,0,0,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2018-12-03 12:09:03.968907","2018-12-04 17:37:37.951385"
NULL,3234,"Teresina",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2795,2328,"Teresina",5,-42.7839667,-5.09987489999999,-42.7956889,-5.05854789999999,1,4,3000,10000,0,0,4000,0,1,true,true,true,true,true,false,false,"16:36","16:59","2019-07-05 22:11:52.95532",NULL
3457,3919,"Katowice",0,19.0606251,50.2596309,19.0605512,50.2593689,1,0,10000,0,0,0,0,0,1,true,true,true,true,true,true,true,"8:4","9:0","2019-09-28 06:09:44.452257",NULL
NULL,1828,"Palermo",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3233,379,"Preston",0,-122.0312186,37.33233141,-122.030382097963,37.3324171082866,1,2,7000,0,0,0,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-09-11 08:19:45.782456","2019-09-24 14:54:14.821569"
2450,2155,"Teresina",12,-42.7913767,-5.16710669999999,-42.7471719999999,-5.0698626,1,4,0,0,0,0,10000,0,1,true,false,false,false,false,false,false,"7:30","12:0","2019-06-06 02:07:41.387691",NULL
2037,1753,"Palermo",1,13.3650664559572,38.110173366814,13.3532296,38.1112849,1,2,2000,8000,0,0,0,0,1,true,true,true,true,true,false,false,"9:00","17:00","2019-05-21 05:45:16.397866",NULL
1914,1657,"Palermo",0,13.3558872,38.1251128,13.3557807,38.1252285,1,2,1000,0,9000,0,0,0,1,true,true,true,true,true,false,false,"9:00","17:00","2019-05-17 06:16:56.884365",NULL
NULL,3683,"Palermo",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1565,1341,"Katowice",1,19.0214988,50.2532114,19.0072065,50.2489844,1,2,80,0,0,0,0,0,1,true,true,true,true,true,false,false,"9:00","17:00","2019-04-05 07:28:32.199517",NULL
NULL,3209,"Teresina",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,3068,"Teresina",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
295,289,"Barcelona",2,2.1843077,41.4283118,2.1928588,41.4430984,1,2,100,0,0,0,0,0,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2018-10-06 16:04:18.687577","2018-10-19 07:06:06.784827"
285,282,"Barcelona",5,2.1937175,41.4304678,2.1586081,41.3972172,2,0,100,100,50,0,0,0,7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2018-10-06 12:35:06.890488",NULL
1860,1582,"Palermo",3,13.3277456,38.1540423,13.3489134,38.1276948,1,2,0,0,0,0,0,0,1,true,true,true,true,true,false,false,"9:00","17:00","2019-05-14 14:38:29.091876",NULL
NULL,3801,"Mysłowice",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2665,1944,"Palermo",12,13.5072896,38.0900127,13.3679957,38.1094132,1,2,0,5000,0,0,0,0,1,true,true,true,true,true,false,false,"19:9","19:17","2019-06-21 08:10:08.649237",NULL
NULL,2421,"Barcelona",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1316,1138,"Palermo",4,13.3851996,38.0959186,13.3529437,38.126132,1,2,50,0,100,0,20,0,1,true,true,true,true,true,false,false,"8:15","9:0","2019-03-08 18:24:30.290189",NULL
2715,2397,"Barcelona",0,2.1639908,41.4082731,2.1639908,41.4082731,1,5,10000,0,0,0,0,0,1,true,true,true,true,true,false,false,"20:38","20:39","2019-06-25 18:39:00.751707",NULL
1506,1298,"Teresina",5,-42.7638368,-5.06864109999999,-42.8020368999999,-5.08861619999999,1,2,20,0,60,0,60,0,1,true,false,true,true,false,false,false,"9:0","14:0","2019-03-28 14:19:32.834487",NULL
1017,855,"Palermo",1,13.3397809,38.1274948,13.3436817,38.1239381,1,4,70,10,40,0,70,0,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-02-22 14:08:38.348592",NULL
1201,1032,"Palermo",11,13.3091836,38.2033124,13.3582117,38.1127,1,2,0,50,0,0,0,50,1,true,true,true,true,true,false,false,"9:00","17:00","2019-03-05 12:10:30.366448",NULL
1518,207,"Palermo",7,13.354603029679,38.130164387018,13.3120818,38.1874955,1,6,0,0,0,0,10000,0,1,false,false,false,false,true,false,true,"9:00","17:00","2019-03-29 20:33:52.417946",NULL
3848,4565,"Palermo",1,13.3518857695287,38.1153809605521,13.3541693,38.1042984,1,2,10000,1000,0,0,0,0,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-10-28 14:21:25.739528","2019-10-28 14:22:02.054924"
NULL,2783,"Teresina",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,2815,"Teresina",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,3251,"Teresina",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,4309,"Milano",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1157,990,"Palermo",0,13.3484902,38.1210404,13.3484902,38.1210404,1,2,0,60,0,0,0,0,1,true,true,true,true,true,false,false,"9:00","17:00","2019-03-03 13:26:27.169461",NULL
NULL,3196,"Teresina",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,1716,"Katowice",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1181,1013,"Barcelona",7,110.351017,-7.7157545,110.3774998,-7.77138469999999,1,2,40,20,0,0,50,70,1,true,true,true,true,true,false,false,"9:00","17:00","2019-03-04 16:32:37.949915",NULL
NULL,2668,"Teresina",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4064,4841,"Palermo",1,13.3546333,38.1332348,13.3465031,38.1283716,1,2,0,4000,0,0,0,6000,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-11-15 14:28:25.005445",NULL
1118,953,"Barcelona",17,1.9759742,41.445599,2.1735576,41.4090469,1,2,10,0,0,0,0,0,1,true,true,true,true,true,false,false,"9:00","17:00","2019-03-01 07:44:34.735657",NULL
1659,1415,"München",11,11.4272226,48.1559858,11.5774579,48.1452071,1,2,0,0,0,0,0,0,1,true,true,true,true,true,false,false,"7:13","16:13","2019-04-17 11:17:42.577714",NULL
1305,1127,"Luxembourg",2,6.1411507,49.5997404,6.1392935,49.6150652,1,2,50,80,40,0,20,0,1,true,true,true,true,true,false,false,"9:00","17:00","2019-03-08 12:31:27.435807",NULL
915,768,"Bari",0,16.8633753,41.1263315,16.8633655,41.1263212,1,9,100,0,0,0,0,0,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-02-06 09:00:26.192885",NULL
3562,4414,"Milano",2,9.2303641,45.4847853,9.2028459,45.475978,1,0,0,8000,1000,0,0,0,1,false,false,false,true,false,false,false,"9:40","10:0","2019-10-08 16:05:17.383673",NULL
NULL,4359,"Palermo",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,1910,"Palermo",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,2823,"Teresina",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1933,1659,"Palermo",3,13.3070026,38.136138,13.3421012,38.1270021,1,10,4000,9000,0,0,0,0,1,false,false,false,false,false,false,false,"9:00","17:00","2019-05-18 15:00:20.863817",NULL
844,721,"Torino",0,7.62890584485653,45.0404472952266,7.62883108109946,45.0403847638937,1,2,100,0,50,0,0,0,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-01-21 21:47:18.362924",NULL
1711,1454,"Milano",0,9.2240565,45.4411385,9.2240565,45.4411385,1,2,3000,0,9000,0,0,0,1,true,true,true,true,true,false,false,"9:00","17:00","2019-05-03 07:11:04.042114",NULL
3056,3238,"Teresina",3,-42.8006811680201,-5.08673974411193,-42.7777928623021,-5.08022903124932,1,2,0,0,0,0,10000,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-08-13 03:34:24.83013",NULL
2893,2575,"Barcelona",2,2.2071501,41.4056403,2.1850036,41.4067739,2,1,10000,10000,10000,0,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-07-23 07:43:33.421382",NULL
342,327,"Palermo",4,13.3702855,38.150012,13.3572302,38.1201924,0,2,75,75,0,0,25,0,7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2018-10-12 06:00:37.280893",NULL
NULL,3527,"Milano",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,2101,"Teresina",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1538,37,"Palermo",0,13.3400507,38.1306805,13.3442545,38.1328649,1,2,10000,0,0,0,0,0,1,true,true,true,true,true,false,false,"8:34","9:0","2019-04-02 06:42:53.609353","2019-09-10 15:07:01.977962"
NULL,2234,"Teresina",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1167,1000,"Palermo",4,13.3945925,38.0979961,13.3460710023048,38.1026381434442,1,2,50,50,50,0,50,0,1,true,true,true,true,true,false,false,"8:20","18:1","2019-03-04 10:03:49.009305",NULL
1924,1652,"Palermo",4,13.3375934511547,38.1190167367813,13.367207301793,38.1428575097007,1,2,0,10000,0,0,0,0,1,true,true,true,true,true,false,false,"9:00","17:00","2019-05-17 20:27:49.735317",NULL
3832,4675,"Milano",4,9.2278888,45.4412673,9.1950011,45.4637989,1,2,1000,0,8000,0,1000,0,4,false,true,true,true,true,false,false,"9:30","18:30","2019-10-27 23:23:05.865637",NULL
823,563,"Luxembourg",0,5.9458168,49.499758,5.9488493,49.5021053,1,6,0,10000,0,0,0,0,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-01-17 08:34:16.343837",NULL
4163,4963,"Milano",29,9.2226547,45.4563063,9.1521,45.1969911,1,2,1000,0,0,0,0,0,5,true,true,true,true,true,false,false,"9:00","18:0","2019-12-02 12:46:54.37909",NULL
NULL,3536,"Šabac",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3127,3318,"Teresina",2,-42.8082686999999,-5.10432069999999,-42.8103045,-5.08512109999999,1,5,0,0,0,0,10000,0,1,false,true,true,true,true,true,false,"19:0","23:0","2019-08-20 04:04:51.670035",NULL
465,440,"Barcelona",2,2.1505112,41.3970163,2.1682419,41.3879221,1,2,34,100,80,0,0,0,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2018-10-30 23:46:42.265605",NULL
4121,4750,"Milano",10,9.1594285,45.3985193,9.2282377,45.4780906,1,2,1000,0,0,0,3000,0,3,true,true,true,false,false,false,false,"8:0","18:15","2019-11-27 17:06:38.290437","2019-11-28 09:28:15.643017"
NULL,3709,"Fundão",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
